benchmark;flow;op_num;op_type;size_mig;depth_mig;runtime;size;depth
div;map_resub_l2_det_map_resub;6;mig_mapper;40688;2706;1.4371767;57247;4372
div;map_resub_l2_det_map_resub;7;mig_resub;40340;2752;0.5599051;57247;4372
div;map_resub_l2_det_map_resub;8;end;40340;2752;0.0;57247;4372
mem_ctrl;map_resub_l2_det_map_resub;0;root;46836;114;0;46836;114
mem_ctrl;map_resub_l2_det_map_resub;1;mig_mapper;42071;98;3.3368561;46836;114
mem_ctrl;map_resub_l2_det_map_resub;2;mig_resub;40066;101;2.21167;46836;114
mem_ctrl;map_resub_l2_det_map_resub;3;mig_mapper;39852;99;1.8623128;46836;114
mem_ctrl;map_resub_l2_det_map_resub;4;mig_resub;39311;99;1.2185876;46836;114
mem_ctrl;map_resub_l2_det_map_resub;5;mig_det_randomize;39311;99;0.0;46836;114
mem_ctrl;map_resub_l2_det_map_resub;6;mig_mapper;39096;97;1.8605571;46836;114
mem_ctrl;map_resub_l2_det_map_resub;7;mig_resub;38718;97;1.0464088;46836;114
mem_ctrl;map_resub_l2_det_map_resub;8;end;38718;97;0.0;46836;114
hyp;map_resub_l2_det_map_resub;0;root;214335;24801;0;214335;24801
hyp;map_resub_l2_det_map_resub;1;mig_mapper;138143;8956;19.83175;214335;24801
hyp;map_resub_l2_det_map_resub;2;mig_resub;126606;8956;1.57533;214335;24801
hyp;map_resub_l2_det_map_resub;3;mig_mapper;126621;8933;3.1452527;214335;24801
hyp;map_resub_l2_det_map_resub;4;mig_resub;123789;8933;1.0524552;214335;24801
hyp;map_resub_l2_det_map_resub;5;mig_det_randomize;123789;8933;0.0;214335;24801
hyp;map_resub_l2_det_map_resub;6;mig_mapper;123884;8869;3.22957;214335;24801
hyp;map_resub_l2_det_map_resub;7;mig_resub;123732;8869;1.032388;214335;24801
hyp;map_resub_l2_det_map_resub;8;end;123732;8869;0.0;214335;24801
router;map_resub_l2_det_map_resub;0;root;257;54;0;257;54
router;map_resub_l2_det_map_resub;1;mig_mapper;218;47;0.018345265;257;54
router;map_resub_l2_det_map_resub;2;mig_resub;203;47;0.00241769;257;54
router;map_resub_l2_det_map_resub;3;mig_mapper;194;46;0.008533865;257;54
router;map_resub_l2_det_map_resub;4;mig_resub;192;46;0.002104275;257;54
router;map_resub_l2_det_map_resub;5;mig_det_randomize;192;46;0.0;257;54
router;map_resub_l2_det_map_resub;6;mig_mapper;192;42;0.007339695;257;54
router;map_resub_l2_det_map_resub;7;mig_resub;192;42;0.002196451;257;54
router;map_resub_l2_det_map_resub;8;end;192;42;0.0;257;54
adder;map_resub_l2_det_map_resub;0;root;1020;255;0;1020;255
adder;map_resub_l2_det_map_resub;1;mig_mapper;384;129;0.054058664;1020;255
adder;map_resub_l2_det_map_resub;2;mig_resub;384;129;0.001425411;1020;255
adder;map_resub_l2_det_map_resub;3;mig_mapper;384;129;0.005583858;1020;255
adder;map_resub_l2_det_map_resub;4;mig_resub;384;129;0.001382146;1020;255
adder;map_resub_l2_det_map_resub;5;mig_det_randomize;384;129;0.0;1020;255
adder;map_resub_l2_det_map_resub;6;mig_mapper;384;129;0.005140938;1020;255
adder;map_resub_l2_det_map_resub;7;mig_resub;384;129;0.001384399;1020;255
adder;map_resub_l2_det_map_resub;8;end;384;129;0.0;1020;255
dec;map_resub_l2_det_map_resub;0;root;304;3;0;304;3
dec;map_resub_l2_det_map_resub;1;mig_mapper;304;3;0.010917159;304;3
dec;map_resub_l2_det_map_resub;2;mig_resub;304;3;0.005108068;304;3
dec;map_resub_l2_det_map_resub;3;mig_mapper;304;3;0.010456331;304;3
dec;map_resub_l2_det_map_resub;4;mig_resub;304;3;0.005081511;304;3
dec;map_resub_l2_det_map_resub;5;mig_det_randomize;304;3;0.0;304;3
dec;map_resub_l2_det_map_resub;6;mig_mapper;304;3;0.01046163;304;3
dec;map_resub_l2_det_map_resub;7;mig_resub;304;3;0.005073593;304;3
dec;map_resub_l2_det_map_resub;8;end;304;3;0.0;304;3
priority;map_resub_l2_det_map_resub;0;root;978;250;0;978;250
priority;map_resub_l2_det_map_resub;1;mig_mapper;908;124;0.056592666;978;250
priority;map_resub_l2_det_map_resub;2;mig_resub;640;123;0.006090957;978;250
priority;map_resub_l2_det_map_resub;3;mig_mapper;629;122;0.023138737;978;250
priority;map_resub_l2_det_map_resub;4;mig_resub;464;123;0.005274108;978;250
priority;map_resub_l2_det_map_resub;5;mig_det_randomize;464;123;0.0;978;250
priority;map_resub_l2_det_map_resub;6;mig_mapper;464;123;0.013013406;978;250
priority;map_resub_l2_det_map_resub;7;mig_resub;461;123;0.003445897;978;250
priority;map_resub_l2_det_map_resub;8;end;461;123;0.0;978;250
ctrl;map_resub_l2_det_map_resub;0;root;174;10;0;174;10
ctrl;map_resub_l2_det_map_resub;1;mig_mapper;115;5;0.008580964;174;10
ctrl;map_resub_l2_det_map_resub;2;mig_resub;76;9;0.06622926;174;10
ctrl;map_resub_l2_det_map_resub;3;mig_mapper;76;8;0.002747948;174;10
ctrl;map_resub_l2_det_map_resub;4;mig_resub;73;11;0.055900663;174;10
ctrl;map_resub_l2_det_map_resub;5;mig_det_randomize;73;11;0.0;174;10
ctrl;map_resub_l2_det_map_resub;6;mig_mapper;73;10;0.002348764;174;10
ctrl;map_resub_l2_det_map_resub;7;mig_resub;73;10;0.037784655;174;10
ctrl;map_resub_l2_det_map_resub;8;end;73;10;0.0;174;10
int2float;map_resub_l2_det_map_resub;0;root;260;16;0;260;16
int2float;map_resub_l2_det_map_resub;1;mig_mapper;235;11;0.011933749;260;16
int2float;map_resub_l2_det_map_resub;2;mig_resub;199;10;0.08522478;260;16
int2float;map_resub_l2_det_map_resub;3;mig_mapper;194;10;0.006766817;260;16
int2float;map_resub_l2_det_map_resub;4;mig_resub;192;10;0.025562609;260;16
int2float;map_resub_l2_det_map_resub;5;mig_det_randomize;192;10;0.0;260;16
int2float;map_resub_l2_det_map_resub;6;mig_mapper;191;10;0.006000078;260;16
int2float;map_resub_l2_det_map_resub;7;mig_resub;191;10;0.030248988;260;16
int2float;map_resub_l2_det_map_resub;8;end;191;10;0.0;260;16
i2c;map_resub_l2_det_map_resub;0;root;1342;20;0;1342;20
i2c;map_resub_l2_det_map_resub;1;mig_mapper;1229;13;0.0594284;1342;20
i2c;map_resub_l2_det_map_resub;2;mig_resub;1151;13;0.06524327;1342;20
i2c;map_resub_l2_det_map_resub;3;mig_mapper;1143;13;0.03727163;1342;20
i2c;map_resub_l2_det_map_resub;4;mig_resub;1129;13;0.0230815;1342;20
i2c;map_resub_l2_det_map_resub;5;mig_det_randomize;1129;13;0.0;1342;20
i2c;map_resub_l2_det_map_resub;6;mig_mapper;1123;11;0.033074714;1342;20
i2c;map_resub_l2_det_map_resub;7;mig_resub;1113;11;0.02084246;1342;20
i2c;map_resub_l2_det_map_resub;8;end;1113;11;0.0;1342;20
bar;map_resub_l2_det_map_resub;0;root;3336;12;0;3336;12
bar;map_resub_l2_det_map_resub;1;mig_mapper;2693;13;0.15199436;3336;12
bar;map_resub_l2_det_map_resub;2;mig_resub;2598;14;0.04973004;3336;12
bar;map_resub_l2_det_map_resub;3;mig_mapper;2592;13;0.07471871;3336;12
bar;map_resub_l2_det_map_resub;4;mig_resub;2592;13;0.049610645;3336;12
bar;map_resub_l2_det_map_resub;5;mig_det_randomize;2592;13;0.0;3336;12
bar;map_resub_l2_det_map_resub;6;mig_mapper;2572;13;0.07373796;3336;12
bar;map_resub_l2_det_map_resub;7;mig_resub;2572;13;0.046795916;3336;12
bar;map_resub_l2_det_map_resub;8;end;2572;13;0.0;3336;12
max;map_resub_l2_det_map_resub;0;root;2865;287;0;2865;287
max;map_resub_l2_det_map_resub;1;mig_mapper;2413;158;0.35965225;2865;287
max;map_resub_l2_det_map_resub;2;mig_resub;2412;158;0.020152967;2865;287
max;map_resub_l2_det_map_resub;3;mig_mapper;2283;167;0.22105616;2865;287
max;map_resub_l2_det_map_resub;4;mig_resub;2283;167;0.019101882;2865;287
max;map_resub_l2_det_map_resub;5;mig_det_randomize;2283;167;0.0;2865;287
max;map_resub_l2_det_map_resub;6;mig_mapper;2274;162;0.16862747;2865;287
max;map_resub_l2_det_map_resub;7;mig_resub;2274;162;0.018847158;2865;287
max;map_resub_l2_det_map_resub;8;end;2274;162;0.0;2865;287
voter;map_resub_l2_det_map_resub;0;root;13758;70;0;13758;70
voter;map_resub_l2_det_map_resub;1;mig_mapper;7219;54;1.121189;13758;70
voter;map_resub_l2_det_map_resub;2;mig_resub;5990;60;0.12426899;13758;70
voter;map_resub_l2_det_map_resub;3;mig_mapper;5032;48;0.27354723;13758;70
voter;map_resub_l2_det_map_resub;4;mig_resub;4557;51;0.03704322;13758;70
voter;map_resub_l2_det_map_resub;5;mig_det_randomize;4557;51;0.0;13758;70
voter;map_resub_l2_det_map_resub;6;mig_mapper;4454;49;0.15878503;13758;70
voter;map_resub_l2_det_map_resub;7;mig_resub;4217;50;0.025105897;13758;70
voter;map_resub_l2_det_map_resub;8;end;4217;50;0.0;13758;70
square;map_resub_l2_det_map_resub;0;root;18484;250;0;18484;250
square;map_resub_l2_det_map_resub;1;mig_mapper;12176;126;1.7304627;18484;250
square;map_resub_l2_det_map_resub;2;mig_resub;9893;126;0.19078141;18484;250
square;map_resub_l2_det_map_resub;3;mig_mapper;9492;126;0.25458193;18484;250
square;map_resub_l2_det_map_resub;4;mig_resub;9148;126;0.06801318;18484;250
square;map_resub_l2_det_map_resub;5;mig_det_randomize;9148;126;0.0;18484;250
square;map_resub_l2_det_map_resub;6;mig_mapper;9133;126;0.18566039;18484;250
square;map_resub_l2_det_map_resub;7;mig_resub;9076;126;0.058612254;18484;250
square;map_resub_l2_det_map_resub;8;end;9076;126;0.0;18484;250
arbiter;map_resub_l2_det_map_resub;0;root;11839;87;0;11839;87
arbiter;map_resub_l2_det_map_resub;1;mig_mapper;6996;59;1.6483104;11839;87
arbiter;map_resub_l2_det_map_resub;2;mig_resub;6866;60;0.14623225;11839;87
arbiter;map_resub_l2_det_map_resub;3;mig_mapper;6866;61;0.6620499;11839;87
arbiter;map_resub_l2_det_map_resub;4;mig_resub;6866;61;0.14910722;11839;87
arbiter;map_resub_l2_det_map_resub;5;mig_det_randomize;6866;61;0.0;11839;87
arbiter;map_resub_l2_det_map_resub;6;mig_mapper;6866;60;0.7295172;11839;87
arbiter;map_resub_l2_det_map_resub;7;mig_resub;6866;60;0.15003109;11839;87
arbiter;map_resub_l2_det_map_resub;8;end;6866;60;0.0;11839;87
sqrt;map_resub_l2_det_map_resub;0;root;24618;5058;0;24618;5058
sqrt;map_resub_l2_det_map_resub;1;mig_mapper;20724;5074;1.8838933;24618;5058
sqrt;map_resub_l2_det_map_resub;2;mig_resub;18570;7568;0.38100284;24618;5058
sqrt;map_resub_l2_det_map_resub;3;mig_mapper;13105;2349;1.2006334;24618;5058
sqrt;map_resub_l2_det_map_resub;4;mig_resub;12863;2375;0.112083286;24618;5058
sqrt;map_resub_l2_det_map_resub;5;mig_det_randomize;12863;2375;0.0;24618;5058
sqrt;map_resub_l2_det_map_resub;6;mig_mapper;12776;2330;0.3997222;24618;5058
sqrt;map_resub_l2_det_map_resub;7;mig_resub;12768;2330;0.11452032;24618;5058
sqrt;map_resub_l2_det_map_resub;8;end;12768;2330;0.0;24618;5058
multiplier;map_resub_l2_det_map_resub;0;root;27062;274;0;27062;274
multiplier;map_resub_l2_det_map_resub;1;mig_mapper;19354;143;2.5719295;27062;274
multiplier;map_resub_l2_det_map_resub;2;mig_resub;19166;150;0.49181062;27062;274
multiplier;map_resub_l2_det_map_resub;3;mig_mapper;19105;149;0.7857101;27062;274
multiplier;map_resub_l2_det_map_resub;4;mig_resub;19084;149;0.41918933;27062;274
multiplier;map_resub_l2_det_map_resub;5;mig_det_randomize;19084;149;0.0;27062;274
multiplier;map_resub_l2_det_map_resub;6;mig_mapper;19098;149;0.614257;27062;274
multiplier;map_resub_l2_det_map_resub;7;mig_resub;19089;149;0.41562304;27062;274
multiplier;map_resub_l2_det_map_resub;8;end;19089;149;0.0;27062;274
sin;map_resub_l2_det_map_resub;0;root;5416;225;0;5416;225
sin;map_resub_l2_det_map_resub;1;mig_mapper;4248;127;0.52738094;5416;225
sin;map_resub_l2_det_map_resub;2;mig_resub;4186;129;1.42709;5416;225
sin;map_resub_l2_det_map_resub;3;mig_mapper;4146;131;0.20673952;5416;225
sin;map_resub_l2_det_map_resub;4;mig_resub;4136;131;1.265925;5416;225
sin;map_resub_l2_det_map_resub;5;mig_det_randomize;4136;131;0.0;5416;225
sin;map_resub_l2_det_map_resub;6;mig_mapper;4153;126;0.19084843;5416;225
sin;map_resub_l2_det_map_resub;7;mig_resub;4138;126;3.2812736;5416;225
sin;map_resub_l2_det_map_resub;8;end;4138;126;0.0;5416;225
log2;map_resub_l2_det_map_resub;0;root;32060;444;0;32060;444
log2;map_resub_l2_det_map_resub;1;mig_mapper;24295;206;3.3596184;32060;444
log2;map_resub_l2_det_map_resub;2;mig_resub;24125;210;0.42598337;32060;444
log2;map_resub_l2_det_map_resub;3;mig_mapper;24168;209;1.1567115;32060;444
log2;map_resub_l2_det_map_resub;4;mig_resub;24115;209;0.3907691;32060;444
log2;map_resub_l2_det_map_resub;5;mig_det_randomize;24115;209;0.0;32060;444
log2;map_resub_l2_det_map_resub;6;mig_mapper;24297;203;1.1304872;32060;444
log2;map_resub_l2_det_map_resub;7;mig_resub;24232;203;0.47773156;32060;444
log2;map_resub_l2_det_map_resub;8;end;24232;203;0.0;32060;444
cavlc;map_resub_l2_det_map_resub;0;root;693;16;0;693;16
cavlc;map_resub_l2_det_map_resub;1;mig_mapper;649;14;0.040190477;693;16
cavlc;map_resub_l2_det_map_resub;2;mig_resub;557;14;2.9581544;693;16
cavlc;map_resub_l2_det_map_resub;3;mig_mapper;550;13;0.018963242;693;16
cavlc;map_resub_l2_det_map_resub;4;mig_resub;540;13;3.9665546;693;16
cavlc;map_resub_l2_det_map_resub;5;mig_det_randomize;540;13;0.0;693;16
cavlc;map_resub_l2_det_map_resub;6;mig_mapper;541;13;0.017327145;693;16
cavlc;map_resub_l2_det_map_resub;7;mig_resub;530;13;2.9826982;693;16
cavlc;map_resub_l2_det_map_resub;8;end;530;13;0.0;693;16
div;map_resub_l2_det_map_resub;0;root;57247;4372;0;57247;4372
div;map_resub_l2_det_map_resub;1;mig_mapper;53113;2425;4.229834;57247;4372
div;map_resub_l2_det_map_resub;2;mig_resub;43766;3251;1.5066305;57247;4372
div;map_resub_l2_det_map_resub;3;mig_mapper;40390;3108;2.0365956;57247;4372
div;map_resub_l2_det_map_resub;4;mig_resub;40158;3090;0.5308749;57247;4372
div;map_resub_l2_det_map_resub;5;mig_det_randomize;40158;3090;0.0;57247;4372
div;map_resub_l2_det_map_resub;6;mig_mapper;40688;2706;1.4424479;57247;4372
div;map_resub_l2_det_map_resub;7;mig_resub;40340;2752;0.5380666;57247;4372
div;map_resub_l2_det_map_resub;8;end;40340;2752;0.0;57247;4372
mem_ctrl;map_resub_l2_det_map_resub;0;root;46836;114;0;46836;114
mem_ctrl;map_resub_l2_det_map_resub;1;mig_mapper;42071;98;3.3373077;46836;114
mem_ctrl;map_resub_l2_det_map_resub;2;mig_resub;40066;101;2.2025504;46836;114
mem_ctrl;map_resub_l2_det_map_resub;3;mig_mapper;39852;99;1.9223459;46836;114
mem_ctrl;map_resub_l2_det_map_resub;4;mig_resub;39311;99;1.2127618;46836;114
mem_ctrl;map_resub_l2_det_map_resub;5;mig_det_randomize;39311;99;0.0;46836;114
mem_ctrl;map_resub_l2_det_map_resub;6;mig_mapper;39096;97;1.7840232;46836;114
mem_ctrl;map_resub_l2_det_map_resub;7;mig_resub;38718;97;1.0224837;46836;114
mem_ctrl;map_resub_l2_det_map_resub;8;end;38718;97;0.0;46836;114
hyp;map_resub_l2_det_map_resub;0;root;214335;24801;0;214335;24801
hyp;map_resub_l2_det_map_resub;1;mig_mapper;138143;8956;21.100279;214335;24801
hyp;map_resub_l2_det_map_resub;2;mig_resub;126606;8956;1.6805748;214335;24801
hyp;map_resub_l2_det_map_resub;3;mig_mapper;126621;8933;3.3458178;214335;24801
hyp;map_resub_l2_det_map_resub;4;mig_resub;123789;8933;1.1364882;214335;24801
hyp;map_resub_l2_det_map_resub;5;mig_det_randomize;123789;8933;0.0;214335;24801
hyp;map_resub_l2_det_map_resub;6;mig_mapper;123884;8869;3.2176914;214335;24801
hyp;map_resub_l2_det_map_resub;7;mig_resub;123732;8869;1.0842421;214335;24801
hyp;map_resub_l2_det_map_resub;8;end;123732;8869;0.0;214335;24801
